pair_id,analysis_cluster,label,path,duration_s,leading_silence_ms,trailing_silence_ms,score_original,score_trimmed,delta_score
970,aff2956ed66065c2040906c6e11253e54ffc0b308716a128efaa77f3d6e3556995079d82c9e63b19a0ab8b910eee082f68314b87acfd5c070341b6b9e1bda5bf,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0970.wav,7.128,1088.0,0.0,-0.6271047592163086,-5.947749137878418,-5.320644378662109
970,aff2956ed66065c2040906c6e11253e54ffc0b308716a128efaa77f3d6e3556995079d82c9e63b19a0ab8b910eee082f68314b87acfd5c070341b6b9e1bda5bf,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0970.wav,7.128,0.0,0.0,0.8260477781295776,0.8260477781295776,0.0
971,ec78af2b863dab21a727f2ae9acf3ca8000403bcaaa82e800686048efeb2dcd359c7afd61fc63ea272d52e127546ccc8650a9df372bdb8f30a4df59e828cc263,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0971.wav,5.724,224.0,28.0,2.0629336833953857,2.98278546333313,0.9198517799377441
971,ec78af2b863dab21a727f2ae9acf3ca8000403bcaaa82e800686048efeb2dcd359c7afd61fc63ea272d52e127546ccc8650a9df372bdb8f30a4df59e828cc263,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0971.wav,5.724,0.0,0.0,5.55790901184082,5.55790901184082,0.0
972,40755351d14a54150898c5756a00e1c19d4099c2b7fca916bd7eb5967ce050c2fa3e5870250539857dbb1005de528c8a967e18a0f7dfd0dfce66024cc6a979c0,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0972.wav,7.2,0.0,512.0,4.607756614685059,4.607756614685059,0.0
972,40755351d14a54150898c5756a00e1c19d4099c2b7fca916bd7eb5967ce050c2fa3e5870250539857dbb1005de528c8a967e18a0f7dfd0dfce66024cc6a979c0,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0972.wav,7.2,0.0,0.0,-1.4023751020431519,-1.4023751020431519,0.0
973,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0973.wav,3.24,576.0,648.0,4.51418399810791,-1.4731661081314087,-5.987350106239319
973,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0973.wav,3.24,0.0,0.0,-0.7899962663650513,-0.7899962663650513,0.0
974,c23750233f36c49e4bd285f7ea96c015a9c0fa1055cc2e3ee658ab3d0c7bb39963cc35135c8a024638d1789f2cbdc707f40441d5f6a13cf69e31d9abae8a130a,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0974.wav,3.852,0.0,0.0,1.8904564380645752,1.8904564380645752,0.0
974,c23750233f36c49e4bd285f7ea96c015a9c0fa1055cc2e3ee658ab3d0c7bb39963cc35135c8a024638d1789f2cbdc707f40441d5f6a13cf69e31d9abae8a130a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0974.wav,3.852,0.0,0.0,-2.5784687995910645,-2.5784687995910645,0.0
975,0303022c144407f09d8f97be16ba6f2c41ac249e162b24f7d213f0c8a10c4235a4dbd0f53c4d6bcd674ea939898fa29d241a0c183c8f8b5963f55ea5a5327379,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0975.wav,7.776,864.0,384.0,5.550925254821777,-0.9137469530105591,-6.464672207832336
975,0303022c144407f09d8f97be16ba6f2c41ac249e162b24f7d213f0c8a10c4235a4dbd0f53c4d6bcd674ea939898fa29d241a0c183c8f8b5963f55ea5a5327379,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0975.wav,7.776,0.0,0.0,5.625790596008301,5.625790596008301,0.0
976,6df495560d58f0f6ac6a60905c9b76afb803f720f6913f4f0e246101dd900d31c97c6001ddf9ee67cffbb1ab614040fa6b58ede138962cc22a3a073e93ae7f2a,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0976.wav,6.768,896.0,816.0,5.390513896942139,-0.4649202823638916,-5.85543417930603
976,6df495560d58f0f6ac6a60905c9b76afb803f720f6913f4f0e246101dd900d31c97c6001ddf9ee67cffbb1ab614040fa6b58ede138962cc22a3a073e93ae7f2a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0976.wav,6.768,0.0,0.0,2.1218957901000977,2.1218957901000977,0.0
977,c61dfdcb5c80424483b0d50a3dfa425610d6b7850a341571bd0e34c8a4d96fd3e8c53d963dd19f7a44a40cde8c84d2e0ac7043114c9f70604f378dcb27a96199,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0977.wav,5.688,160.0,856.0,1.1602712869644165,1.0022560358047485,-0.15801525115966797
977,c61dfdcb5c80424483b0d50a3dfa425610d6b7850a341571bd0e34c8a4d96fd3e8c53d963dd19f7a44a40cde8c84d2e0ac7043114c9f70604f378dcb27a96199,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0977.wav,5.688,0.0,0.0,5.571466445922852,5.571466445922852,0.0
978,be10029504aaa30796d27938620d08189f19a31701c9f552f60c99eff87dddfbf804efc53af08d2670685aeaeeb295c9f3326c85b8127b0ad0d1232f03bc1781,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0978.wav,7.128,32.0,504.0,4.25100040435791,4.314653396606445,0.06365299224853516
978,be10029504aaa30796d27938620d08189f19a31701c9f552f60c99eff87dddfbf804efc53af08d2670685aeaeeb295c9f3326c85b8127b0ad0d1232f03bc1781,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0978.wav,7.128,0.0,0.0,0.8381620049476624,0.8381620049476624,0.0
979,9492b0374bde3e9f6b0f2910f764eb837b8a3c261e9705422378ca4e59d7e977df84518e2169c11a238bf11cbd8477391bc51fdcf9134ad8216402b0cd5c37c6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0979.wav,6.948,1088.0,324.0,4.414830207824707,-4.689536094665527,-9.104366302490234
979,9492b0374bde3e9f6b0f2910f764eb837b8a3c261e9705422378ca4e59d7e977df84518e2169c11a238bf11cbd8477391bc51fdcf9134ad8216402b0cd5c37c6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0979.wav,6.948,0.0,0.0,-0.5727155208587646,-0.5727155208587646,0.0
980,d192fd4bb779d1c8e5006b02b4b82bfaa138fb6144943652fd48c408f1aff082c598289da03fd50a9cabc570d0eb2df77146a3f27445d5e239a24fe016386fed,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0980.wav,7.74,128.0,0.0,4.974259376525879,3.925673723220825,-1.0485856533050537
980,d192fd4bb779d1c8e5006b02b4b82bfaa138fb6144943652fd48c408f1aff082c598289da03fd50a9cabc570d0eb2df77146a3f27445d5e239a24fe016386fed,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0980.wav,7.74,0.0,0.0,5.9764814376831055,5.9764814376831055,0.0
981,f6205d298cf73f58f9a8b6143306057cb6cb0a2afc8d9c1963994c402ace8e45853577ae85659c63894301de4054de938d5b045251b6051e1c0766949d3a0ed1,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0981.wav,5.508,256.0,4.0,4.827723503112793,4.138519287109375,-0.689204216003418
981,f6205d298cf73f58f9a8b6143306057cb6cb0a2afc8d9c1963994c402ace8e45853577ae85659c63894301de4054de938d5b045251b6051e1c0766949d3a0ed1,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0981.wav,5.508,0.0,0.0,0.14130233228206635,0.14130233228206635,0.0
982,8525f36954391ad7696abcf66c1383e5409d52980ebd2d7b1063cc48ed81ebd9f8cf3a8c257f079e986893cfa2455e4c832d04863c8fed7db4f4d5951ec34d1b,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0982.wav,5.328,128.0,1040.0,5.013874053955078,4.15034294128418,-0.8635311126708984
982,8525f36954391ad7696abcf66c1383e5409d52980ebd2d7b1063cc48ed81ebd9f8cf3a8c257f079e986893cfa2455e4c832d04863c8fed7db4f4d5951ec34d1b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0982.wav,5.328,0.0,0.0,-0.4368082284927368,-0.4368082284927368,0.0
983,6b807daab3e34c4820b8d1479f760b35e44e818f9121ce49b70e8cf1fa61e9248b255de0499371b2da3b304c64dd088e8079a770832d3e1036b7d8fb52aebfc8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0983.wav,7.668,384.0,20.0,-0.20897433161735535,-0.6696993112564087,-0.46072497963905334
983,6b807daab3e34c4820b8d1479f760b35e44e818f9121ce49b70e8cf1fa61e9248b255de0499371b2da3b304c64dd088e8079a770832d3e1036b7d8fb52aebfc8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0983.wav,7.668,0.0,0.0,-0.5381861925125122,-0.5381861925125122,0.0
984,ac38b13197dccd9b8389b7ea08fa62f18a0ad7549e1dcb0ac6d9a05f3c3cf0e1a38c50b32020c420310616620b70345d1c7ec60431e9af8f1dd471d271dd2c81,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0984.wav,4.224,0.0,0.0,-0.47709453105926514,-0.47709453105926514,0.0
984,ac38b13197dccd9b8389b7ea08fa62f18a0ad7549e1dcb0ac6d9a05f3c3cf0e1a38c50b32020c420310616620b70345d1c7ec60431e9af8f1dd471d271dd2c81,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0984.wav,4.224,0.0,0.0,-3.778923988342285,-3.778923988342285,0.0
985,8023dc679c28a4172456d8e4b741aba9ed1895ba41b8cd0fd18f02c6775991869a2b8c2802e6ee72defb8caf5ec8ccad0b6fe8fa2b264bb9448ebca8b25c5989,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0985.wav,6.948,992.0,0.0,3.060091018676758,-5.512566566467285,-8.572657585144043
985,8023dc679c28a4172456d8e4b741aba9ed1895ba41b8cd0fd18f02c6775991869a2b8c2802e6ee72defb8caf5ec8ccad0b6fe8fa2b264bb9448ebca8b25c5989,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0985.wav,6.948,0.0,0.0,-2.9549288749694824,-2.9549288749694824,0.0
986,369ad14c74f52ab1579e8df7c213c4d5982ddfbf5d67057d8ef5e11f88177dc8e428d628ff7610a25681bd43d33237d2c914c41097f20905142011a579a50612,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0986.wav,6.408,32.0,0.0,3.622809886932373,3.9045448303222656,0.2817349433898926
986,369ad14c74f52ab1579e8df7c213c4d5982ddfbf5d67057d8ef5e11f88177dc8e428d628ff7610a25681bd43d33237d2c914c41097f20905142011a579a50612,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0986.wav,6.408,0.0,0.0,0.9566609859466553,0.9566609859466553,0.0
987,6f3cdaef649635685d3a90ee62bab981848e6ed6f25f28b9b43c2f3d4ac51b4e42a36ead3b4b83add1e9bd60f0c66f05ecfe7c7c5154b6345a1c2f1c85b32fa8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0987.wav,6.12,864.0,968.0,4.282042026519775,-4.864789009094238,-9.146831035614014
987,6f3cdaef649635685d3a90ee62bab981848e6ed6f25f28b9b43c2f3d4ac51b4e42a36ead3b4b83add1e9bd60f0c66f05ecfe7c7c5154b6345a1c2f1c85b32fa8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0987.wav,6.12,0.0,0.0,-5.685072898864746,-5.685072898864746,0.0
988,3512a2ce63a4044e19713803ad92889a443d1d6fe4e83bd00833b842957b10139899aa75c48d47ecd6d7e02112c2f7d3dbf5e752d40bfb9bffe073a8983b56b9,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0988.wav,3.636,512.0,980.0,-0.032428715378046036,-4.929844856262207,-4.897416140884161
988,3512a2ce63a4044e19713803ad92889a443d1d6fe4e83bd00833b842957b10139899aa75c48d47ecd6d7e02112c2f7d3dbf5e752d40bfb9bffe073a8983b56b9,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0988.wav,3.636,0.0,0.0,-0.5019716620445251,-0.5019716620445251,0.0
989,3cc689cef88ce2eef03fd3065b6ad230f3510ced585ce0ed79f637bea2ddf7ab025d93e97a52c579d31d186f0512b29153286885b7c54221a569102a68dec661,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0989.wav,3.816,416.0,72.0,-0.7729769349098206,-0.8132177591323853,-0.0402408242225647
989,3cc689cef88ce2eef03fd3065b6ad230f3510ced585ce0ed79f637bea2ddf7ab025d93e97a52c579d31d186f0512b29153286885b7c54221a569102a68dec661,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0989.wav,3.816,0.0,0.0,-0.4810156226158142,-0.4810156226158142,0.0
990,a2c28d117539109b28276d5e5540bdbecbb41fa7636feb31c13b30ef682d84510bc4f850d7f3fa14d4304d61267d1c8f3f6352ae409d69df77f10dbb657a9c01,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0990.wav,6.588,384.0,0.0,-4.588671684265137,-5.688225746154785,-1.0995540618896484
990,a2c28d117539109b28276d5e5540bdbecbb41fa7636feb31c13b30ef682d84510bc4f850d7f3fa14d4304d61267d1c8f3f6352ae409d69df77f10dbb657a9c01,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0990.wav,6.576,384.0,0.0,-3.9829134941101074,-4.475208282470703,-0.4922947883605957
991,ea8ef3168cd29cf3bb33c603fc49336a1b58747fac2bdd17b4f6d59f24ed30a903a1b574e5d276035f8c3141478664e8f36c46a55fb6637e08b183a0969615a0,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0991.wav,6.156,1760.0,300.0,5.399372100830078,-4.7220563888549805,-10.121428489685059
991,ea8ef3168cd29cf3bb33c603fc49336a1b58747fac2bdd17b4f6d59f24ed30a903a1b574e5d276035f8c3141478664e8f36c46a55fb6637e08b183a0969615a0,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0991.wav,6.156,0.0,0.0,-2.0979630947113037,-2.0979630947113037,0.0
992,32bf5ca000a1d646bb2e636e32c4bd507750c204271ab585b1e9fab7d08103c7e07825bdb376119fdef205be82f6e81766655dd5590cc21ec598b79a5c18e45f,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0992.wav,6.228,96.0,660.0,0.39380213618278503,0.782184898853302,0.38838276267051697
992,32bf5ca000a1d646bb2e636e32c4bd507750c204271ab585b1e9fab7d08103c7e07825bdb376119fdef205be82f6e81766655dd5590cc21ec598b79a5c18e45f,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0992.wav,6.228,0.0,0.0,4.600003719329834,4.600003719329834,0.0
993,2de3db24e998f00d734a8da3c51f592d40cdff55dfae3f290f4b0ef2e1acb63313eba952692afa76afcc1912d4c5fbd103d7bc838757a2bd55293827e758500e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0993.wav,4.86,1088.0,764.0,4.529575347900391,-0.19160009920597076,-4.721175447106361
993,2de3db24e998f00d734a8da3c51f592d40cdff55dfae3f290f4b0ef2e1acb63313eba952692afa76afcc1912d4c5fbd103d7bc838757a2bd55293827e758500e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0993.wav,4.86,0.0,0.0,1.5997008085250854,1.5997008085250854,0.0
994,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0994.wav,4.644,0.0,356.0,4.672275543212891,4.672275543212891,0.0
994,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0994.wav,4.644,0.0,0.0,5.870182991027832,5.870182991027832,0.0
995,949d46bd8792e08b2ee6c5736df551c23a26e45db1306d71836317cfc115ff4cf71da8164c9063aeefd98bd8c12626dbe22b79a07420d6fe8317fb6fc9fa368b,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0995.wav,5.436,0.0,380.0,5.209813117980957,5.209813117980957,0.0
995,949d46bd8792e08b2ee6c5736df551c23a26e45db1306d71836317cfc115ff4cf71da8164c9063aeefd98bd8c12626dbe22b79a07420d6fe8317fb6fc9fa368b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0995.wav,5.436,0.0,0.0,6.003143787384033,6.003143787384033,0.0
996,f6205d298cf73f58f9a8b6143306057cb6cb0a2afc8d9c1963994c402ace8e45853577ae85659c63894301de4054de938d5b045251b6051e1c0766949d3a0ed1,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0996.wav,4.86,288.0,444.0,-0.5388904809951782,-1.5575917959213257,-1.0187013149261475
996,f6205d298cf73f58f9a8b6143306057cb6cb0a2afc8d9c1963994c402ace8e45853577ae85659c63894301de4054de938d5b045251b6051e1c0766949d3a0ed1,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0996.wav,4.86,0.0,0.0,4.11517858505249,4.11517858505249,0.0
997,05fd2a7f0d7cbe9acb1d838706b64a2ab489f6d0d2e7ff3a4243b1bb89ca3c1bc2e8dfd22bf11cf6e2fd9f11c2809b3dbf3db935d566ab6b6ee3122e3bfc20ed,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0997.wav,2.856,0.0,264.0,4.141617774963379,3.9145679473876953,-0.2270498275756836
997,05fd2a7f0d7cbe9acb1d838706b64a2ab489f6d0d2e7ff3a4243b1bb89ca3c1bc2e8dfd22bf11cf6e2fd9f11c2809b3dbf3db935d566ab6b6ee3122e3bfc20ed,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0997.wav,2.856,0.0,0.0,-0.13856074213981628,-0.13856074213981628,0.0
998,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0998.wav,6.192,448.0,752.0,5.051014423370361,1.1632381677627563,-3.887776255607605
998,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0998.wav,6.192,0.0,0.0,5.918337345123291,5.918337345123291,0.0
999,d9d2a0b48b179528017a72b8ddc2dc3fcfec66ad3984ef77d31cb4e91d3bbe810b2e85c67a0595462dcf4aa3d5653604e81327308b583c6789202342d84adc00,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0999.wav,3.708,0.0,28.0,-1.8200279474258423,-1.6655851602554321,0.15444278717041016
999,d9d2a0b48b179528017a72b8ddc2dc3fcfec66ad3984ef77d31cb4e91d3bbe810b2e85c67a0595462dcf4aa3d5653604e81327308b583c6789202342d84adc00,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0999.wav,3.708,0.0,0.0,3.662456512451172,3.662456512451172,0.0
1000,fab15f5f87bd26a0f326787f96d92497bbfb5aea170dd8a415966cb8f7a5a7011bcb0b50bc9d46cdcf3edecaa6cf6753be6afd814aa420c9fd4e4ab3a40e7faa,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1000.wav,5.94,896.0,1524.0,5.3870697021484375,-4.177428722381592,-9.56449842453003
1000,fab15f5f87bd26a0f326787f96d92497bbfb5aea170dd8a415966cb8f7a5a7011bcb0b50bc9d46cdcf3edecaa6cf6753be6afd814aa420c9fd4e4ab3a40e7faa,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1000.wav,5.94,0.0,0.0,-0.29624807834625244,-0.29624807834625244,0.0
1001,c23750233f36c49e4bd285f7ea96c015a9c0fa1055cc2e3ee658ab3d0c7bb39963cc35135c8a024638d1789f2cbdc707f40441d5f6a13cf69e31d9abae8a130a,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1001.wav,4.716,448.0,204.0,3.0960144996643066,-0.08249692618846893,-3.1785114258527756
1001,c23750233f36c49e4bd285f7ea96c015a9c0fa1055cc2e3ee658ab3d0c7bb39963cc35135c8a024638d1789f2cbdc707f40441d5f6a13cf69e31d9abae8a130a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1001.wav,4.716,0.0,0.0,-3.3195619583129883,-3.3195619583129883,0.0
1002,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1002.wav,7.38,192.0,468.0,3.973982810974121,3.670560598373413,-0.303422212600708
1002,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1002.wav,7.38,0.0,0.0,6.134624004364014,6.134624004364014,0.0
1003,6599122319c224d4b370bdaa817d68a9d0d1774b81aada4980c0519f78ae3a9ebea33cc1b8fc6a20008d791474bdefb675e448b3c00d10d0fd05a39e153e922e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1003.wav,7.308,992.0,1324.0,3.7465109825134277,-3.7421913146972656,-7.488702297210693
1003,6599122319c224d4b370bdaa817d68a9d0d1774b81aada4980c0519f78ae3a9ebea33cc1b8fc6a20008d791474bdefb675e448b3c00d10d0fd05a39e153e922e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1003.wav,7.308,0.0,0.0,-0.20768462121486664,-0.20768462121486664,0.0
1004,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1004.wav,7.164,864.0,956.0,4.289558410644531,-3.308781147003174,-7.598339557647705
1004,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1004.wav,7.164,0.0,0.0,-0.4490014314651489,-0.4490014314651489,0.0
1005,6df495560d58f0f6ac6a60905c9b76afb803f720f6913f4f0e246101dd900d31c97c6001ddf9ee67cffbb1ab614040fa6b58ede138962cc22a3a073e93ae7f2a,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1005.wav,5.076,736.0,1748.0,5.177666664123535,-4.86694860458374,-10.044615268707275
1005,6df495560d58f0f6ac6a60905c9b76afb803f720f6913f4f0e246101dd900d31c97c6001ddf9ee67cffbb1ab614040fa6b58ede138962cc22a3a073e93ae7f2a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1005.wav,5.076,0.0,0.0,-3.951643705368042,-3.951643705368042,0.0
1006,3f0b866ee8d4499e4c0de09d34862acbb1ea0139f53bf7f1271a8648fb35d9a3a31272a8bc7af870e3b52bf7f4cb51ae512fa07df79663eaeafa30221c0b200b,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1006.wav,2.664,0.0,0.0,-2.7842907905578613,-2.7842907905578613,0.0
1006,3f0b866ee8d4499e4c0de09d34862acbb1ea0139f53bf7f1271a8648fb35d9a3a31272a8bc7af870e3b52bf7f4cb51ae512fa07df79663eaeafa30221c0b200b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1006.wav,2.656,0.0,0.0,-4.129105567932129,-4.129105567932129,0.0
1007,42dbccb16fa1ce50253a96dee532a7c4030f9daa92599271e4c0692efc8e58f669205bbcedf0ddf1f51f1e5753260ad39f6e0a5e6f85d5d24b3c5b3a20114c4c,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1007.wav,3.42,576.0,796.0,5.138920307159424,-5.173663139343262,-10.312583446502686
1007,42dbccb16fa1ce50253a96dee532a7c4030f9daa92599271e4c0692efc8e58f669205bbcedf0ddf1f51f1e5753260ad39f6e0a5e6f85d5d24b3c5b3a20114c4c,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1007.wav,3.42,0.0,0.0,-0.7515647411346436,-0.7515647411346436,0.0
1008,0e97e303991e6646c845049579a4bea7a25ea775f6b8b44a09e0efd0ae9661ec984c393c92d2522e3158c8b0ca206ad60fd9e136713e18c21dffd72811a88b88,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1008.wav,5.796,192.0,388.0,3.4478065967559814,0.9747937917709351,-2.4730128049850464
1008,0e97e303991e6646c845049579a4bea7a25ea775f6b8b44a09e0efd0ae9661ec984c393c92d2522e3158c8b0ca206ad60fd9e136713e18c21dffd72811a88b88,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1008.wav,5.792,192.0,384.0,1.1989858150482178,-0.9454931020736694,-2.144478917121887
1009,3dbb15be45bbb6a44cee0c715a4fd06c4e5267061420217c4a4279a8f47365fa3c7243c274d08ddaa39a11d39b1c281760c59e358f1a4b14914923605831a3b8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1009.wav,5.976,32.0,0.0,5.372565746307373,5.455318450927734,0.08275270462036133
1009,3dbb15be45bbb6a44cee0c715a4fd06c4e5267061420217c4a4279a8f47365fa3c7243c274d08ddaa39a11d39b1c281760c59e358f1a4b14914923605831a3b8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1009.wav,5.976,0.0,0.0,-1.7384796142578125,-1.7384796142578125,0.0
1010,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1010.wav,4.86,1216.0,604.0,4.4073166847229,-4.395420074462891,-8.802736759185791
1010,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1010.wav,4.86,0.0,0.0,-1.896898627281189,-1.896898627281189,0.0
1011,8023dc679c28a4172456d8e4b741aba9ed1895ba41b8cd0fd18f02c6775991869a2b8c2802e6ee72defb8caf5ec8ccad0b6fe8fa2b264bb9448ebca8b25c5989,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1011.wav,5.688,1312.0,88.0,1.0557146072387695,-5.973352432250977,-7.029067039489746
1011,8023dc679c28a4172456d8e4b741aba9ed1895ba41b8cd0fd18f02c6775991869a2b8c2802e6ee72defb8caf5ec8ccad0b6fe8fa2b264bb9448ebca8b25c5989,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1011.wav,5.68,1312.0,80.0,-0.5534317493438721,-5.888462543487549,-5.335030794143677
1012,be10029504aaa30796d27938620d08189f19a31701c9f552f60c99eff87dddfbf804efc53af08d2670685aeaeeb295c9f3326c85b8127b0ad0d1232f03bc1781,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1012.wav,2.628,288.0,4.0,1.1406477689743042,0.025014769285917282,-1.115632999688387
